participant,block,trial,screenID,setsize,nTarget,nDistractor,layout,colorCon,radius,cueType,cueColor,condition,ratio,correct,acc,RT
11,1,22,cue,10,6,4,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,22,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1189
11,1,23,cue,8,4,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,23,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1278
11,1,24,cue,10,4,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,24,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1424
11,1,25,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,25,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,2127
11,1,26,cue,8,6,2,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,26,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,2030
11,1,27,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,27,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1224
11,1,28,cue,4,2,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,28,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1227
11,1,29,cue,8,6,2,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,29,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,2406
11,1,30,cue,6,2,4,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,30,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1098
11,1,31,cue,8,4,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,31,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1005
11,1,32,cue,4,2,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,32,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,896
11,1,33,cue,4,2,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,33,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1012
11,1,34,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,34,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1440
11,1,35,cue,6,2,4,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,35,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,813
11,1,36,cue,8,2,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,36,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,952
11,1,37,cue,8,2,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,37,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1010
11,1,38,cue,6,4,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,38,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1496
11,1,39,cue,8,4,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,39,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1464
11,1,40,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,40,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1341
11,1,41,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,41,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1550
11,1,42,cue,6,2,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,42,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1146
11,1,43,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,43,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1171
11,1,44,cue,4,2,2,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,44,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,901
11,1,45,cue,12,6,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,45,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1973
11,1,46,cue,4,2,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,46,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,934
11,1,47,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,47,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1510
11,1,48,cue,6,4,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,48,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1606
11,1,49,cue,8,2,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,49,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,734
11,1,50,cue,8,6,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,50,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,815
11,1,51,cue,6,2,4,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,51,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,807
11,1,52,cue,10,4,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,52,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1421
11,1,53,cue,10,4,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,53,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1295
11,1,54,cue,8,4,4,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,54,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,947
11,1,55,cue,10,6,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,55,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1356
11,1,56,cue,6,2,4,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,56,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,711
11,1,57,cue,4,2,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,57,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,724
11,1,58,cue,6,2,4,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,58,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1015
11,1,59,cue,12,6,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,59,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,2149
11,1,60,cue,6,4,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,60,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1065
11,1,61,cue,4,2,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,61,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,757
11,1,62,cue,8,2,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,62,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1057
11,1,63,cue,10,4,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,63,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1683
11,1,64,cue,6,4,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,64,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1339
11,1,65,cue,6,4,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,65,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowup,1,2781
11,1,66,cue,8,6,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,66,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1670
11,1,67,cue,10,6,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,67,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowup,1,2142
11,1,68,cue,8,6,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,68,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1325
11,1,69,cue,10,4,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,69,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1638
11,1,70,cue,10,4,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,70,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1604
11,1,71,cue,10,6,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,71,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowup,1,944
11,1,72,cue,6,4,2,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,72,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,760
11,1,73,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,73,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,2186
11,1,74,cue,12,6,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,74,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1931
11,1,75,cue,10,4,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,75,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1644
11,1,76,cue,8,2,6,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,76,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,732
11,1,77,cue,8,2,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,77,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,687
11,1,78,cue,10,6,4,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,78,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowup,0,2062
11,1,79,cue,8,2,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,79,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1133
11,1,80,cue,4,2,2,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,80,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,773
11,1,81,cue,6,2,4,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,81,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,857
11,1,82,cue,4,2,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,82,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,953
11,1,83,cue,6,4,2,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,83,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,979
11,1,84,cue,8,6,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,84,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1647
11,1,85,cue,8,6,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,85,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1404
11,1,86,cue,10,6,4,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,86,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowup,1,2596
11,1,87,cue,8,2,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,87,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,977
11,1,88,cue,8,6,2,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,88,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1733
11,1,89,cue,6,4,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,89,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1395
11,1,90,cue,10,6,4,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,90,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1043
11,1,91,cue,10,4,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,91,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1088
11,1,92,cue,8,2,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,92,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1046
11,1,93,cue,4,2,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,93,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1060
11,1,94,cue,10,4,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,94,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowup,1,993
11,1,95,cue,8,4,4,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,95,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,767
11,1,96,cue,8,6,2,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,96,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1767
11,1,97,cue,8,6,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,97,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,911
11,1,98,cue,8,6,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,98,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowup,1,866
11,1,99,cue,6,4,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,99,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1567
11,1,100,cue,6,2,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,100,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1421
11,1,101,cue,12,6,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,101,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1296
11,1,102,cue,10,6,4,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,102,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,984
11,1,103,cue,6,4,2,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,103,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1288
11,1,104,cue,6,4,2,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,104,judge,6,4,2,intermixed,random,large,color,NA,positive,even,arrowup,1,1304
11,1,105,cue,8,2,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,105,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,861
11,1,106,cue,6,2,4,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,106,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,839
11,1,107,cue,8,2,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,107,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowup,1,977
11,1,108,cue,8,6,2,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,108,judge,8,6,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1711
11,1,109,cue,8,4,4,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,109,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1596
11,1,110,cue,4,2,2,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,110,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowup,1,786
11,1,111,cue,12,6,6,intermixed,random,large,color,#52970c,positive,even,NA,NA,NA
11,1,111,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1318
11,1,112,cue,8,2,6,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,112,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1215
11,1,113,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,113,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1287
11,1,114,cue,10,4,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,114,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1554
11,1,115,cue,8,2,6,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,115,judge,8,2,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,652
11,1,116,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,116,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1184
11,1,117,cue,8,4,4,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,117,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1177
11,1,118,cue,10,6,4,intermixed,random,large,color,#e21212,positive,even,NA,NA,NA
11,1,118,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowdown,1,1148
11,1,119,cue,8,4,4,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,119,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1444
11,1,120,cue,12,6,6,intermixed,random,large,color,#ecb718,positive,even,NA,NA,NA
11,1,120,judge,12,6,6,intermixed,random,large,color,NA,positive,even,arrowup,1,1927
11,1,121,cue,8,4,4,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,121,judge,8,4,4,intermixed,random,large,color,NA,positive,even,arrowup,1,1101
11,1,122,cue,4,2,2,intermixed,random,large,color,#660fbd,positive,even,NA,NA,NA
11,1,122,judge,4,2,2,intermixed,random,large,color,NA,positive,even,arrowdown,1,1063
11,1,123,cue,10,6,4,intermixed,random,large,color,#0eaaaa,positive,even,NA,NA,NA
11,1,123,judge,10,6,4,intermixed,random,large,color,NA,positive,even,arrowup,1,2064
11,1,124,cue,6,2,4,intermixed,random,large,color,#2b5bee,positive,even,NA,NA,NA
11,1,124,judge,6,2,4,intermixed,random,large,color,NA,positive,even,arrowup,1,852
11,1,125,cue,10,4,6,intermixed,random,large,color,#e713b2,positive,even,NA,NA,NA
11,1,125,judge,10,4,6,intermixed,random,large,color,NA,positive,even,arrowdown,1,1239
11,2,0,cue,8,6,2,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,0,judge,8,6,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,910
11,2,1,cue,8,4,4,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
11,2,1,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1159
11,2,2,cue,8,4,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,2,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,2029
11,2,3,cue,8,4,4,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
11,2,3,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1038
11,2,4,cue,8,6,2,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,4,judge,8,6,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1796
11,2,5,cue,6,4,2,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
11,2,5,judge,6,4,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2212
11,2,6,cue,8,4,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,6,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1116
11,2,7,cue,10,6,4,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,7,judge,10,6,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1476
11,2,8,cue,8,6,2,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,8,judge,8,6,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,1588
11,2,9,cue,10,4,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,9,judge,10,4,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,3995
11,2,10,cue,10,6,4,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
11,2,10,judge,10,6,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1703
11,2,11,cue,6,4,2,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,11,judge,6,4,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,1018
11,2,12,cue,8,4,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,12,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1856
11,2,13,cue,6,2,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,13,judge,6,2,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1919
11,2,14,cue,4,2,2,intermixed,random,large,color,#2b5bee,neutral,even,NA,NA,NA
11,2,14,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1013
11,2,15,cue,4,2,2,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,15,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,1778
11,2,16,cue,6,2,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,16,judge,6,2,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1278
11,2,17,cue,6,4,2,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
11,2,17,judge,6,4,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,2895
11,2,18,cue,8,6,2,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
11,2,18,judge,8,6,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,973
11,2,19,cue,4,2,2,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
11,2,19,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,837
11,2,20,cue,8,2,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
11,2,20,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1715
11,2,21,cue,10,6,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,21,judge,10,6,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1167
11,2,22,cue,6,2,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,22,judge,6,2,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1273
11,2,23,cue,6,2,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,23,judge,6,2,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1237
11,2,24,cue,8,6,2,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,24,judge,8,6,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2096
11,2,25,cue,6,2,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,25,judge,6,2,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,1456
11,2,26,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,26,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1860
11,2,27,cue,8,4,4,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,27,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2237
11,2,28,cue,4,2,2,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
11,2,28,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1778
11,2,29,cue,10,6,4,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,29,judge,10,6,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1911
11,2,30,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,30,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1047
11,2,31,cue,4,2,2,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,31,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,962
11,2,32,cue,6,4,2,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,32,judge,6,4,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1498
11,2,33,cue,4,2,2,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,33,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowup,1,1104
11,2,34,cue,8,2,6,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,34,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,4288
11,2,35,cue,8,2,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
11,2,35,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2834
11,2,36,cue,8,2,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,36,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1695
11,2,37,cue,10,4,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,37,judge,10,4,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1094
11,2,38,cue,10,4,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,38,judge,10,4,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,2780
11,2,39,cue,4,2,2,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
11,2,39,judge,4,2,2,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1397
11,2,40,cue,8,2,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
11,2,40,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1031
11,2,41,cue,10,4,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
11,2,41,judge,10,4,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1963
11,2,42,cue,8,4,4,intermixed,random,large,color,#e21212,neutral,even,NA,NA,NA
11,2,42,judge,8,4,4,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1764
11,2,43,cue,12,6,6,intermixed,random,large,color,#52970c,neutral,even,NA,NA,NA
11,2,43,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,2099
11,2,44,cue,12,6,6,intermixed,random,large,color,#660fbd,neutral,even,NA,NA,NA
11,2,44,judge,12,6,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1622
11,2,45,cue,8,2,6,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,45,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,1097
11,2,46,cue,8,2,6,intermixed,random,large,color,#0eaaaa,neutral,even,NA,NA,NA
11,2,46,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowup,1,883
11,2,47,cue,10,6,4,intermixed,random,large,color,#e713b2,neutral,even,NA,NA,NA
11,2,47,judge,10,6,4,intermixed,random,large,color,NA,neutral,even,arrowup,1,2805
11,2,48,cue,8,2,6,intermixed,random,large,color,#ecb718,neutral,even,NA,NA,NA
11,2,48,judge,8,2,6,intermixed,random,large,color,NA,neutral,even,arrowdown,1,1479
