participant,block,trial,screenID,setsize,nTarget,nDistractor,layout,colorCon,radius,cueType,cueColor,condition,ratio,correct,acc,RT
1,0,23,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,23,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1056
1,0,24,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,24,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,3021
1,0,25,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,25,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1292
1,0,26,cue,12,6,6,intermixed,switch,large,color,#e713b2,neutral,even,NA,NA,NA
1,0,26,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1316
1,0,27,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,27,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,968
1,0,28,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,28,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,2095
1,0,29,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,29,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,2117
1,0,30,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,30,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,833
1,0,31,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,31,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1718
1,0,32,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,32,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,993
1,0,33,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,33,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1104
1,0,34,cue,12,6,6,intermixed,switch,large,color,#e713b2,neutral,even,NA,NA,NA
1,0,34,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2792
1,0,35,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,35,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,771
1,0,36,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,36,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1815
1,0,37,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,37,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2440
1,0,38,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,38,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,855
1,0,39,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,39,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1826
1,0,40,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,40,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1127
1,0,41,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,41,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,3538
1,0,42,cue,12,6,6,intermixed,switch,large,color,#0eaaaa,neutral,even,NA,NA,NA
1,0,42,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,974
1,0,43,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,43,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,2723
1,0,44,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,44,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2972
1,0,45,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,45,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1309
1,0,46,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,46,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1394
1,0,47,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,47,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,2117
1,0,48,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,48,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1516
1,0,49,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,49,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,2078
1,0,50,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,50,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,864
1,0,51,cue,12,6,6,intermixed,switch,large,color,#0eaaaa,neutral,even,NA,NA,NA
1,0,51,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,969
1,0,52,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,52,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,944
1,0,53,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,53,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,816
1,0,54,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,54,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1543
1,0,55,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,55,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,704
1,0,56,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,56,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1758
1,0,57,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,57,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1052
1,0,58,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,58,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,1977
1,0,59,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,59,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1314
1,0,60,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,60,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1215
1,0,61,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,61,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,812
1,0,62,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,62,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,977
1,0,63,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,63,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1561
1,0,64,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,64,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1043
1,0,65,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,65,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1288
1,0,66,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,66,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,3829
1,0,67,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,67,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,764
1,0,68,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,68,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,1601
1,0,69,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,69,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,2002
1,0,70,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,70,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,632
1,0,71,cue,12,6,6,intermixed,switch,large,color,#0eaaaa,neutral,even,NA,NA,NA
1,0,71,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1851
1,0,72,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,72,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,1667
1,0,73,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,73,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,1089
1,0,74,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,74,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1649
1,0,75,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,75,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1128
1,0,76,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,76,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1215
1,0,77,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,77,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,971
1,0,78,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,78,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,766
1,0,79,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,79,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,2108
1,0,80,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,80,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1560
1,0,81,cue,12,6,6,intermixed,switch,large,color,#0eaaaa,neutral,even,NA,NA,NA
1,0,81,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,3519
1,0,82,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,82,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2715
1,0,83,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,83,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1017
1,0,84,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,84,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,7940
1,0,85,cue,12,6,6,intermixed,switch,large,color,#e713b2,neutral,even,NA,NA,NA
1,0,85,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1273
1,0,86,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,86,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1310
1,0,87,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,87,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1291
1,0,88,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,88,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1737
1,0,89,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,89,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,3042
1,0,90,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,90,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1984
1,0,91,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,91,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1417
1,0,92,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,92,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,3038
1,0,93,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,93,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,1980
1,0,94,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,94,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1485
1,0,95,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,95,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,1785
1,0,96,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,96,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1494
1,0,97,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,97,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,2011
1,0,98,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,98,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1646
1,0,99,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,99,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1157
1,0,100,cue,12,6,6,intermixed,switch,large,color,#0eaaaa,neutral,even,NA,NA,NA
1,0,100,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,2271
1,0,101,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,101,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1736
1,0,102,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,102,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2966
1,0,103,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,103,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,2134
1,0,104,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,104,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1898
1,0,105,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,105,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,704
1,0,106,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,106,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2161
1,0,107,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,107,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1438
1,0,108,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,108,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1663
1,0,109,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,109,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1488
1,0,110,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,110,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1349
1,0,111,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,111,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1243
1,0,112,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,112,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1001
1,0,113,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,113,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1198
1,0,114,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,114,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1380
1,0,115,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,115,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1420
1,0,116,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,116,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1508
1,0,117,cue,12,6,6,intermixed,switch,large,color,#e713b2,neutral,even,NA,NA,NA
1,0,117,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1686
1,0,118,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,118,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,957
1,0,119,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,119,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1787
1,0,120,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,120,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,3379
1,0,121,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,121,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,2153
1,0,122,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,122,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1981
1,0,123,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,123,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1171
1,0,124,cue,12,6,6,intermixed,switch,large,color,#e713b2,neutral,even,NA,NA,NA
1,0,124,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1216
1,0,125,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,125,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,771
1,0,126,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,126,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,1891
1,0,127,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,127,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1407
1,0,128,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,128,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1814
1,0,129,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,129,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1347
1,0,130,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,130,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1466
1,0,131,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,131,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1351
1,0,132,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,132,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,932
1,0,133,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,133,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowdown,1,2360
1,0,134,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,134,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,928
1,0,135,cue,12,6,6,intermixed,switch,large,color,#e713b2,neutral,even,NA,NA,NA
1,0,135,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1068
1,0,136,cue,12,6,6,intermixed,switch,large,color,#e21212,negative,even,NA,NA,NA
1,0,136,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1997
1,0,137,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,137,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,879
1,0,138,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,138,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,2853
1,0,139,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,139,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,718
1,0,140,cue,12,6,6,intermixed,switch,large,color,#ecb718,neutral,even,NA,NA,NA
1,0,140,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1288
1,0,141,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,141,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,2297
1,0,142,cue,12,6,6,intermixed,switch,large,color,#660fbd,neutral,even,NA,NA,NA
1,0,142,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowup,1,1646
1,0,143,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
1,0,143,judge,12,6,6,intermixed,switch,large,color,NA,negative,even,arrowup,1,1451
1,0,144,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,144,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,835
1,0,145,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,145,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowup,1,772
1,0,146,cue,12,6,6,intermixed,switch,large,color,#52970c,positive,even,NA,NA,NA
1,0,146,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,1693
1,0,147,cue,12,6,6,intermixed,switch,large,color,#e21212,positive,even,NA,NA,NA
1,0,147,judge,12,6,6,intermixed,switch,large,color,NA,positive,even,arrowdown,1,859
1,0,148,cue,12,6,6,intermixed,switch,large,color,#2b5bee,neutral,even,NA,NA,NA
1,0,148,judge,12,6,6,intermixed,switch,large,color,NA,neutral,even,arrowdown,1,1010
1,0,149,cue,12,6,6,intermixed,switch,large,color,#52970c,negative,even,NA,NA,NA
