participant,block,trial,screenID,setsize,nTarget,nDistractor,layout,colorCon,radius,cueType,cueColor,condition,ratio,correct,acc,RT
1,1,2,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1598
1,1,3,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,3,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2349
1,1,4,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,4,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,911
1,1,5,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,5,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1108
1,1,6,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,6,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1335
1,1,7,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,7,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2409
1,1,8,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,8,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,805
1,1,9,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,9,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,706
1,1,10,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,10,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1477
1,1,11,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,11,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,927
1,1,12,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,12,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,0,707
1,1,13,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,13,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,878
1,1,14,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,14,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,678
1,1,15,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,15,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2822
1,1,16,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,16,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1264
1,1,17,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,17,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2698
1,1,18,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,18,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1956
1,1,19,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,19,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1986
1,1,20,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,20,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1402
1,1,21,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,21,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1649
1,1,22,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,22,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2619
1,1,23,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,23,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1527
1,1,24,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,24,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2403
1,1,25,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,25,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2114
1,1,26,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,26,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,980
1,1,27,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,27,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2497
1,1,28,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,28,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1196
1,1,29,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,29,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1343
1,1,30,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,30,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1186
1,1,31,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,31,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2209
1,1,32,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,32,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,835
1,1,33,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,33,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1279
1,1,34,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,34,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1861
1,1,35,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,35,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1727
1,1,36,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,36,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1378
1,1,37,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,37,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2367
1,1,38,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,38,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2316
1,1,39,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,39,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,3230
1,1,40,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,40,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,7151
1,1,41,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,41,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1617
1,1,42,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,42,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2617
1,1,43,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,43,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2199
1,1,44,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,44,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1687
1,1,45,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,45,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2991
1,1,46,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,46,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2086
1,1,47,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,47,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2739
1,1,48,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,48,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2997
1,1,49,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,49,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2458
1,1,50,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,50,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1554
1,1,51,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,51,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2544
1,1,52,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,52,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1854
1,1,53,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,53,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2613
1,1,54,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,54,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2511
1,1,55,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,55,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,3072
1,1,56,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,56,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,2338
1,1,57,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,57,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,2123
1,1,58,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,58,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowup,1,1098
1,1,59,cue,12,6,6,intermixed,random,large,location,,neutral,even,NA,NA,NA
1,1,59,judge,12,6,6,intermixed,random,large,location,NA,neutral,even,arrowdown,1,1229
1,2,0,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,0,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,914
1,2,1,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,1,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1028
1,2,2,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,2,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1561
1,2,3,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,3,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,702
1,2,4,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,4,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1849
1,2,5,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,5,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1428
1,2,6,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,6,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1030
1,2,7,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,7,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1844
1,2,8,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,8,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1152
1,2,9,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,9,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1383
1,2,10,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,10,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,758
1,2,11,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,11,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1480
1,2,12,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,12,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1713
1,2,13,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,13,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,741
1,2,14,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,14,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1996
1,2,15,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,15,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1372
1,2,16,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,16,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,2051
1,2,17,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,17,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,547
1,2,18,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,18,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1511
1,2,19,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,19,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1425
1,2,20,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,20,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,884
1,2,21,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,21,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,681
1,2,22,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,22,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1704
1,2,23,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,23,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1183
1,2,24,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,24,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1135
1,2,25,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,25,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,2109
1,2,26,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,26,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1151
1,2,27,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,27,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,633
1,2,28,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,28,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1082
1,2,29,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,29,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1624
1,2,30,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,30,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1243
1,2,31,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,31,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1866
1,2,32,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,32,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,3641
1,2,33,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,33,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1432
1,2,34,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,34,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1226
1,2,35,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,35,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1529
1,2,36,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,36,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,739
1,2,37,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,37,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1070
1,2,38,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,38,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowup,1,1030
1,2,39,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,39,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1434
1,2,40,cue,12,6,6,intermixed,random,large,location,,negative,even,NA,NA,NA
1,2,40,judge,12,6,6,intermixed,random,large,location,NA,negative,even,arrowdown,1,1035
